"","doy","t","temp","seas","thresh","threshCriterion","durationCriterion","event","event_no"
"10914",323,2022-11-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10915",324,2022-11-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10916",325,2022-11-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10917",326,2022-11-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10918",327,2022-11-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10919",328,2022-11-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10920",329,2022-11-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10921",330,2022-11-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10922",331,2022-11-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10923",332,2022-11-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10924",333,2022-11-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10925",334,2022-11-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10926",335,2022-11-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10927",336,2022-12-01,11.33615878079,NA,NA,FALSE,FALSE,FALSE,NA
"10928",337,2022-12-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10929",338,2022-12-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10930",339,2022-12-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10931",340,2022-12-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10932",341,2022-12-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10933",342,2022-12-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10934",343,2022-12-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10935",344,2022-12-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10936",345,2022-12-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10937",346,2022-12-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10938",347,2022-12-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10939",348,2022-12-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10940",349,2022-12-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10941",350,2022-12-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10942",351,2022-12-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10943",352,2022-12-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10944",353,2022-12-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10945",354,2022-12-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10946",355,2022-12-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10947",356,2022-12-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10948",357,2022-12-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10949",358,2022-12-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10950",359,2022-12-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10951",360,2022-12-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10952",361,2022-12-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10953",362,2022-12-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10954",363,2022-12-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10955",364,2022-12-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10956",365,2022-12-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10957",366,2022-12-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10958",1,2023-01-01,10.5366869783256,NA,NA,FALSE,FALSE,FALSE,NA
"10959",2,2023-01-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10960",3,2023-01-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10961",4,2023-01-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10962",5,2023-01-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10963",6,2023-01-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10964",7,2023-01-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10965",8,2023-01-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10966",9,2023-01-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10967",10,2023-01-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10968",11,2023-01-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10969",12,2023-01-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10970",13,2023-01-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10971",14,2023-01-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10972",15,2023-01-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10973",16,2023-01-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10974",17,2023-01-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10975",18,2023-01-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10976",19,2023-01-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10977",20,2023-01-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10978",21,2023-01-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10979",22,2023-01-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10980",23,2023-01-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10981",24,2023-01-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10982",25,2023-01-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10983",26,2023-01-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10984",27,2023-01-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10985",28,2023-01-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10986",29,2023-01-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10987",30,2023-01-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10988",31,2023-01-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10989",32,2023-02-01,9.71158633617366,NA,NA,FALSE,FALSE,FALSE,NA
"10990",33,2023-02-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10991",34,2023-02-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10992",35,2023-02-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10993",36,2023-02-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10994",37,2023-02-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10995",38,2023-02-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10996",39,2023-02-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10997",40,2023-02-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10998",41,2023-02-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"10999",42,2023-02-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11000",43,2023-02-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11001",44,2023-02-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11002",45,2023-02-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11003",46,2023-02-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11004",47,2023-02-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11005",48,2023-02-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11006",49,2023-02-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11007",50,2023-02-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11008",51,2023-02-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11009",52,2023-02-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11010",53,2023-02-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11011",54,2023-02-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11012",55,2023-02-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11013",56,2023-02-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11014",57,2023-02-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11015",58,2023-02-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11016",59,2023-02-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11017",61,2023-03-01,7.8709305423062,NA,NA,FALSE,FALSE,FALSE,NA
"11018",62,2023-03-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11019",63,2023-03-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11020",64,2023-03-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11021",65,2023-03-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11022",66,2023-03-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11023",67,2023-03-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11024",68,2023-03-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11025",69,2023-03-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11026",70,2023-03-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11027",71,2023-03-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11028",72,2023-03-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11029",73,2023-03-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11030",74,2023-03-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11031",75,2023-03-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11032",76,2023-03-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11033",77,2023-03-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11034",78,2023-03-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11035",79,2023-03-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11036",80,2023-03-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11037",81,2023-03-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11038",82,2023-03-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11039",83,2023-03-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11040",84,2023-03-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11041",85,2023-03-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11042",86,2023-03-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11043",87,2023-03-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11044",88,2023-03-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11045",89,2023-03-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11046",90,2023-03-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11047",91,2023-03-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11048",92,2023-04-01,8.21070762124004,NA,NA,FALSE,FALSE,FALSE,NA
"11049",93,2023-04-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11050",94,2023-04-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11051",95,2023-04-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11052",96,2023-04-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11053",97,2023-04-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11054",98,2023-04-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11055",99,2023-04-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11056",100,2023-04-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11057",101,2023-04-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11058",102,2023-04-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11059",103,2023-04-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11060",104,2023-04-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11061",105,2023-04-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11062",106,2023-04-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11063",107,2023-04-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11064",108,2023-04-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11065",109,2023-04-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11066",110,2023-04-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11067",111,2023-04-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11068",112,2023-04-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11069",113,2023-04-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11070",114,2023-04-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11071",115,2023-04-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11072",116,2023-04-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11073",117,2023-04-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11074",118,2023-04-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11075",119,2023-04-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11076",120,2023-04-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11077",121,2023-04-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11078",122,2023-05-01,7.93093959296622,NA,NA,FALSE,FALSE,FALSE,NA
"11079",123,2023-05-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11080",124,2023-05-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11081",125,2023-05-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11082",126,2023-05-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11083",127,2023-05-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11084",128,2023-05-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11085",129,2023-05-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11086",130,2023-05-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11087",131,2023-05-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11088",132,2023-05-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11089",133,2023-05-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11090",134,2023-05-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11091",135,2023-05-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11092",136,2023-05-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11093",137,2023-05-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11094",138,2023-05-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11095",139,2023-05-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11096",140,2023-05-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11097",141,2023-05-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11098",142,2023-05-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11099",143,2023-05-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11100",144,2023-05-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11101",145,2023-05-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11102",146,2023-05-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11103",147,2023-05-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11104",148,2023-05-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11105",149,2023-05-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11106",150,2023-05-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11107",151,2023-05-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11108",152,2023-05-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11109",153,2023-06-01,8.70765650853878,NA,NA,FALSE,FALSE,FALSE,NA
"11110",154,2023-06-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11111",155,2023-06-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11112",156,2023-06-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11113",157,2023-06-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11114",158,2023-06-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11115",159,2023-06-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11116",160,2023-06-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11117",161,2023-06-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11118",162,2023-06-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11119",163,2023-06-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11120",164,2023-06-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11121",165,2023-06-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11122",166,2023-06-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11123",167,2023-06-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11124",168,2023-06-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11125",169,2023-06-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11126",170,2023-06-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11127",171,2023-06-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11128",172,2023-06-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11129",173,2023-06-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11130",174,2023-06-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11131",175,2023-06-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11132",176,2023-06-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11133",177,2023-06-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11134",178,2023-06-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11135",179,2023-06-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11136",180,2023-06-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11137",181,2023-06-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11138",182,2023-06-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11139",183,2023-07-01,9.44996305100802,NA,NA,FALSE,FALSE,FALSE,NA
"11140",184,2023-07-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11141",185,2023-07-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11142",186,2023-07-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11143",187,2023-07-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11144",188,2023-07-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11145",189,2023-07-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11146",190,2023-07-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11147",191,2023-07-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11148",192,2023-07-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11149",193,2023-07-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11150",194,2023-07-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11151",195,2023-07-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11152",196,2023-07-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11153",197,2023-07-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11154",198,2023-07-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11155",199,2023-07-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11156",200,2023-07-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11157",201,2023-07-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11158",202,2023-07-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11159",203,2023-07-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11160",204,2023-07-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11161",205,2023-07-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11162",206,2023-07-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11163",207,2023-07-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11164",208,2023-07-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11165",209,2023-07-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11166",210,2023-07-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11167",211,2023-07-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11168",212,2023-07-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11169",213,2023-07-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11170",214,2023-08-01,9.47255270982662,NA,NA,FALSE,FALSE,FALSE,NA
"11171",215,2023-08-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11172",216,2023-08-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11173",217,2023-08-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11174",218,2023-08-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11175",219,2023-08-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11176",220,2023-08-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11177",221,2023-08-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11178",222,2023-08-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11179",223,2023-08-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11180",224,2023-08-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11181",225,2023-08-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11182",226,2023-08-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11183",227,2023-08-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11184",228,2023-08-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11185",229,2023-08-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11186",230,2023-08-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11187",231,2023-08-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11188",232,2023-08-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11189",233,2023-08-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11190",234,2023-08-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11191",235,2023-08-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11192",236,2023-08-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11193",237,2023-08-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11194",238,2023-08-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11195",239,2023-08-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11196",240,2023-08-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11197",241,2023-08-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11198",242,2023-08-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11199",243,2023-08-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11200",244,2023-08-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11201",245,2023-09-01,10.6000355900061,NA,NA,FALSE,FALSE,FALSE,NA
"11202",246,2023-09-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11203",247,2023-09-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11204",248,2023-09-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11205",249,2023-09-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11206",250,2023-09-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11207",251,2023-09-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11208",252,2023-09-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11209",253,2023-09-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11210",254,2023-09-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11211",255,2023-09-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11212",256,2023-09-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11213",257,2023-09-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11214",258,2023-09-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11215",259,2023-09-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11216",260,2023-09-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11217",261,2023-09-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11218",262,2023-09-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11219",263,2023-09-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11220",264,2023-09-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11221",265,2023-09-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11222",266,2023-09-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11223",267,2023-09-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11224",268,2023-09-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11225",269,2023-09-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11226",270,2023-09-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11227",271,2023-09-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11228",272,2023-09-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11229",273,2023-09-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11230",274,2023-09-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11231",275,2023-10-01,11.9165192551729,NA,NA,FALSE,FALSE,FALSE,NA
"11232",276,2023-10-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11233",277,2023-10-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11234",278,2023-10-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11235",279,2023-10-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11236",280,2023-10-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11237",281,2023-10-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11238",282,2023-10-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11239",283,2023-10-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11240",284,2023-10-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11241",285,2023-10-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11242",286,2023-10-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11243",287,2023-10-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11244",288,2023-10-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11245",289,2023-10-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11246",290,2023-10-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11247",291,2023-10-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11248",292,2023-10-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11249",293,2023-10-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11250",294,2023-10-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11251",295,2023-10-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11252",296,2023-10-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11253",297,2023-10-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11254",298,2023-10-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11255",299,2023-10-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11256",300,2023-10-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11257",301,2023-10-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11258",302,2023-10-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11259",303,2023-10-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"11260",304,2023-10-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
