# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2022-09-29 16:20:21 EDT       (sdww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 01358000 HUDSON RIVER AT GREEN ISLAND NY,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 01358000,,,,
#            TS   parameter     statistic     Description,,,,
"#        105057       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,105057_00060_00003,105057_00060_00003_cd
USGS,1358000,5/3/20,30800,A
USGS,1358000,5/4/20,24400,A
USGS,1358000,5/5/20,21300,A
USGS,1358000,5/6/20,20800,A
USGS,1358000,5/7/20,19900,A
USGS,1358000,5/8/20,17900,A
USGS,1358000,5/9/20,16900,A
USGS,1358000,5/10/20,16900,A
USGS,1358000,5/11/20,16500,A
USGS,1358000,5/12/20,15100,A
USGS,1358000,5/13/20,16000,A
USGS,1358000,5/14/20,13600,A
USGS,1358000,5/15/20,14200,A
USGS,1358000,5/16/20,16400,A
USGS,1358000,5/17/20,18200,A
USGS,1358000,5/18/20,16500,A
USGS,1358000,5/19/20,16400,A
USGS,1358000,5/20/20,14600,A
USGS,1358000,5/21/20,10100,A
USGS,1358000,5/22/20,8600,A
USGS,1358000,5/23/20,8590,A
USGS,1358000,5/24/20,9000,A
USGS,1358000,5/25/20,6930,A
USGS,1358000,5/26/20,6870,A
USGS,1358000,5/27/20,6360,A
USGS,1358000,5/28/20,6240,A
USGS,1358000,5/29/20,6430,A
USGS,1358000,5/30/20,8900,A
USGS,1358000,5/31/20,8780,A
USGS,1358000,6/1/20,8280,A
USGS,1358000,6/2/20,6420,A
USGS,1358000,6/3/20,5210,A
USGS,1358000,6/4/20,5460,A
USGS,1358000,6/5/20,4710,A
USGS,1358000,6/6/20,5810,A
USGS,1358000,6/7/20,6210,A
USGS,1358000,6/8/20,5840,A
USGS,1358000,6/9/20,4270,A
USGS,1358000,6/10/20,4230,A
USGS,1358000,6/11/20,5580,A
USGS,1358000,6/12/20,6140,A
USGS,1358000,6/13/20,5880,A
USGS,1358000,6/14/20,5820,A
USGS,1358000,6/15/20,4770,A
USGS,1358000,6/16/20,4720,A
USGS,1358000,6/17/20,3570,A
USGS,1358000,6/18/20,2640,A
USGS,1358000,6/19/20,2820,A
USGS,1358000,6/20/20,3260,A
USGS,1358000,6/21/20,2930,A
USGS,1358000,6/22/20,2620,A
USGS,1358000,6/23/20,1340,A
USGS,1358000,6/24/20,3000,A
USGS,1358000,6/25/20,2800,A
USGS,1358000,6/26/20,4050,A
USGS,1358000,6/27/20,3970,A
USGS,1358000,6/28/20,2170,A
USGS,1358000,6/29/20,4240,A
USGS,1358000,6/30/20,4530,A
USGS,1358000,7/1/20,4680,A
USGS,1358000,7/2/20,4830,A
USGS,1358000,7/3/20,6550,A
USGS,1358000,7/4/20,7280,A
USGS,1358000,7/5/20,5410,A
USGS,1358000,7/6/20,5260,A
USGS,1358000,7/7/20,1710,A
USGS,1358000,7/8/20,2450,A
USGS,1358000,7/9/20,3760,A
USGS,1358000,7/10/20,3610,A
USGS,1358000,7/11/20,2390,A
USGS,1358000,7/12/20,4330,A
USGS,1358000,7/13/20,4650,A
USGS,1358000,7/14/20,5800,A
USGS,1358000,7/15/20,4690,A
USGS,1358000,7/16/20,3560,A
USGS,1358000,7/17/20,3750,A
USGS,1358000,7/18/20,4320,A
USGS,1358000,7/19/20,2660,A
USGS,1358000,7/20/20,3020,A
USGS,1358000,7/21/20,3710,A
USGS,1358000,7/22/20,4470,A
USGS,1358000,7/23/20,5590,A
USGS,1358000,7/24/20,5020,A
USGS,1358000,7/25/20,4990,A
USGS,1358000,7/26/20,4360,A
USGS,1358000,7/27/20,3440,A
USGS,1358000,7/28/20,4460,A
USGS,1358000,7/29/20,6750,A
USGS,1358000,7/30/20,6160,A
USGS,1358000,7/31/20,5120,A
USGS,1358000,8/1/20,5240,A
USGS,1358000,8/2/20,3000,A
USGS,1358000,8/3/20,4960,A:e
USGS,1358000,8/4/20,8540,A:e
USGS,1358000,8/5/20,22000,A:e
USGS,1358000,8/6/20,16000,A:e
USGS,1358000,8/7/20,11300,A
USGS,1358000,8/8/20,7900,A
USGS,1358000,8/9/20,7130,A
USGS,1358000,8/10/20,6170,A
USGS,1358000,8/11/20,5270,A
USGS,1358000,8/12/20,5430,A
USGS,1358000,8/13/20,5720,A
USGS,1358000,8/14/20,5220,A
USGS,1358000,8/15/20,4820,A
USGS,1358000,8/16/20,4280,A
USGS,1358000,8/17/20,3480,A
USGS,1358000,8/18/20,3950,A
USGS,1358000,8/19/20,3730,A
USGS,1358000,8/20/20,3340,A
USGS,1358000,8/21/20,3780,A
USGS,1358000,8/22/20,4320,A
USGS,1358000,8/23/20,3890,A
USGS,1358000,8/24/20,4580,A
USGS,1358000,8/25/20,4720,A
USGS,1358000,8/26/20,3410,A
USGS,1358000,8/27/20,4350,A
USGS,1358000,8/28/20,5290,A
USGS,1358000,8/29/20,5480,A
USGS,1358000,8/30/20,6890,A
USGS,1358000,8/31/20,5420,A
USGS,1358000,9/1/20,4610,A
USGS,1358000,9/2/20,4770,A
USGS,1358000,9/3/20,5770,A
USGS,1358000,9/4/20,5480,A
USGS,1358000,9/5/20,4570,A
USGS,1358000,9/6/20,4710,A
USGS,1358000,9/7/20,2640,A
USGS,1358000,9/8/20,3980,A
USGS,1358000,9/9/20,4450,A
USGS,1358000,9/10/20,4870,A
USGS,1358000,9/11/20,4740,A
USGS,1358000,9/12/20,3670,A
USGS,1358000,9/13/20,3140,A
USGS,1358000,9/14/20,4240,A
USGS,1358000,9/15/20,4100,A
USGS,1358000,9/16/20,2720,A
USGS,1358000,9/17/20,3750,A
USGS,1358000,9/18/20,4630,A
USGS,1358000,9/19/20,4010,A
USGS,1358000,9/20/20,4290,A
USGS,1358000,9/21/20,4280,A
USGS,1358000,9/22/20,3920,A
USGS,1358000,9/23/20,4610,A
USGS,1358000,9/24/20,3850,A
USGS,1358000,9/25/20,4080,A
USGS,1358000,9/26/20,2770,A
USGS,1358000,9/27/20,2220,A
USGS,1358000,9/28/20,2250,A
USGS,1358000,9/29/20,2910,A
USGS,1358000,9/30/20,6480,A
USGS,1358000,10/1/20,8380,A
USGS,1358000,10/2/20,8670,A
USGS,1358000,10/3/20,8050,A
USGS,1358000,10/4/20,5990,A
USGS,1358000,10/5/20,5670,A
USGS,1358000,10/6/20,3620,A
USGS,1358000,10/7/20,3990,A
USGS,1358000,10/8/20,5130,A
USGS,1358000,10/9/20,3980,A
USGS,1358000,10/10/20,2660,A
USGS,1358000,10/11/20,4840,A
USGS,1358000,10/12/20,4430,A
USGS,1358000,10/13/20,5770,A
USGS,1358000,10/14/20,5830,A
USGS,1358000,10/15/20,4180,A
USGS,1358000,10/16/20,6870,A
USGS,1358000,10/17/20,6660,A
USGS,1358000,10/18/20,6550,A
USGS,1358000,10/19/20,6840,A
USGS,1358000,10/20/20,6620,A
USGS,1358000,10/21/20,6960,A
USGS,1358000,10/22/20,9840,A
USGS,1358000,10/23/20,9470,A
USGS,1358000,10/24/20,7290,A
USGS,1358000,10/25/20,7330,A
USGS,1358000,10/26/20,9210,A
USGS,1358000,10/27/20,10200,A
USGS,1358000,10/28/20,12500,A
USGS,1358000,10/29/20,12600,A
USGS,1358000,10/30/20,13400,A
USGS,1358000,10/31/20,11900,A
USGS,1358000,11/1/20,9790,A
USGS,1358000,11/2/20,10500,A
USGS,1358000,11/3/20,9890,A
USGS,1358000,11/4/20,7360,A
USGS,1358000,11/5/20,6930,A
USGS,1358000,11/6/20,8520,A
USGS,1358000,11/7/20,10200,A
USGS,1358000,11/8/20,10500,A
USGS,1358000,11/9/20,10300,A
USGS,1358000,11/10/20,8190,A
USGS,1358000,11/11/20,7180,A
USGS,1358000,11/12/20,9400,A
USGS,1358000,11/13/20,11000,A
USGS,1358000,11/14/20,10500,A
USGS,1358000,11/15/20,8020,A
USGS,1358000,11/16/20,10300,A
USGS,1358000,11/17/20,11400,A
USGS,1358000,11/18/20,11400,A
USGS,1358000,11/19/20,8690,A
USGS,1358000,11/20/20,8870,A
USGS,1358000,11/21/20,10500,A
USGS,1358000,11/22/20,9080,A
USGS,1358000,11/23/20,10900,A
USGS,1358000,11/24/20,11700,A
USGS,1358000,11/25/20,12100,A
USGS,1358000,11/26/20,14500,A
USGS,1358000,11/27/20,15300,A
USGS,1358000,11/28/20,14500,A
USGS,1358000,11/29/20,13700,A
USGS,1358000,11/30/20,15100,A
USGS,1358000,12/1/20,20000,A
USGS,1358000,12/2/20,25800,A
USGS,1358000,12/3/20,21000,A
USGS,1358000,12/4/20,18400,A
USGS,1358000,12/5/20,16300,A
USGS,1358000,12/6/20,14900,A
USGS,1358000,12/7/20,14100,A
USGS,1358000,12/8/20,15700,A
USGS,1358000,12/9/20,16000,A
USGS,1358000,12/10/20,15200,A
USGS,1358000,12/11/20,14200,A
USGS,1358000,12/12/20,13800,A
USGS,1358000,12/13/20,12600,A
USGS,1358000,12/14/20,14600,A
USGS,1358000,12/15/20,12900,A
USGS,1358000,12/16/20,11500,A
USGS,1358000,12/17/20,8850,A
USGS,1358000,12/18/20,4920,A
USGS,1358000,12/19/20,7690,A
USGS,1358000,12/20/20,5520,A
USGS,1358000,12/21/20,4430,A
USGS,1358000,12/22/20,7460,A
USGS,1358000,12/23/20,11600,A
USGS,1358000,12/24/20,11800,A
USGS,1358000,12/25/20,37800,A
USGS,1358000,12/26/20,85700,A
USGS,1358000,12/27/20,58000,A
USGS,1358000,12/28/20,37800,A
USGS,1358000,12/29/20,26300,A
USGS,1358000,12/30/20,21300,A
USGS,1358000,12/31/20,19500,A
USGS,1358000,1/1/21,19600,A
USGS,1358000,1/2/21,20100,A
USGS,1358000,1/3/21,25800,A
USGS,1358000,1/4/21,23400,A
USGS,1358000,1/5/21,19900,A
USGS,1358000,1/6/21,16400,A
USGS,1358000,1/7/21,15800,A
USGS,1358000,1/8/21,15500,A
USGS,1358000,1/9/21,14900,A
USGS,1358000,1/10/21,15200,A
USGS,1358000,1/11/21,15700,A
USGS,1358000,1/12/21,14300,A
USGS,1358000,1/13/21,14600,A
USGS,1358000,1/14/21,14800,A
USGS,1358000,1/15/21,15000,A
USGS,1358000,1/16/21,15400,A
USGS,1358000,1/17/21,15500,A
USGS,1358000,1/18/21,14600,A
USGS,1358000,1/19/21,14400,A
USGS,1358000,1/20/21,14400,A
USGS,1358000,1/21/21,13600,A
USGS,1358000,1/22/21,13900,A
USGS,1358000,1/23/21,12400,A
USGS,1358000,1/24/21,10000,A
USGS,1358000,1/25/21,9590,A
USGS,1358000,1/26/21,9690,A
USGS,1358000,1/27/21,7980,A
USGS,1358000,1/28/21,7540,A
USGS,1358000,1/29/21,6600,A
USGS,1358000,1/30/21,6460,A
USGS,1358000,1/31/21,7920,A
USGS,1358000,2/1/21,7140,A
USGS,1358000,2/2/21,8330,A
USGS,1358000,2/3/21,7690,A
USGS,1358000,2/4/21,8500,A
USGS,1358000,2/5/21,8490,A
USGS,1358000,2/6/21,7670,A
USGS,1358000,2/7/21,6850,A
USGS,1358000,2/8/21,6400,A
USGS,1358000,2/9/21,6460,A
USGS,1358000,2/10/21,6070,A
USGS,1358000,2/11/21,6190,A
USGS,1358000,2/12/21,6310,A
USGS,1358000,2/13/21,5650,A
USGS,1358000,2/14/21,4540,A
USGS,1358000,2/15/21,4900,A
USGS,1358000,2/16/21,5570,A
USGS,1358000,2/17/21,6100,A
USGS,1358000,2/18/21,6930,A
USGS,1358000,2/19/21,7220,A
USGS,1358000,2/20/21,6450,A
USGS,1358000,2/21/21,5320,A
USGS,1358000,2/22/21,4520,A
USGS,1358000,2/23/21,5210,A
USGS,1358000,2/24/21,4840,A
USGS,1358000,2/25/21,6940,A
USGS,1358000,2/26/21,8680,A
USGS,1358000,2/27/21,11200,A
USGS,1358000,2/28/21,11500,A
USGS,1358000,3/1/21,12800,A
USGS,1358000,3/2/21,14100,A
USGS,1358000,3/3/21,16200,A
USGS,1358000,3/4/21,14900,A
USGS,1358000,3/5/21,13500,A
USGS,1358000,3/6/21,11900,A
USGS,1358000,3/7/21,11600,A
USGS,1358000,3/8/21,10500,A
USGS,1358000,3/9/21,9890,A
USGS,1358000,3/10/21,10000,A
USGS,1358000,3/11/21,11600,A
USGS,1358000,3/12/21,27300,A
USGS,1358000,3/13/21,36600,A
USGS,1358000,3/14/21,26300,A
USGS,1358000,3/15/21,18700,A
USGS,1358000,3/16/21,13900,A
USGS,1358000,3/17/21,11700,A
USGS,1358000,3/18/21,14900,A
USGS,1358000,3/19/21,17700,A
USGS,1358000,3/20/21,17800,A
USGS,1358000,3/21/21,16900,A
USGS,1358000,3/22/21,16400,A
USGS,1358000,3/23/21,17400,A
USGS,1358000,3/24/21,19200,A
USGS,1358000,3/25/21,21800,A
USGS,1358000,3/26/21,27200,A
USGS,1358000,3/27/21,34400,A
USGS,1358000,3/28/21,35800,A
USGS,1358000,3/29/21,34800,A
USGS,1358000,3/30/21,35000,A
USGS,1358000,3/31/21,27300,A
USGS,1358000,4/1/21,27500,A
USGS,1358000,4/2/21,25300,A
USGS,1358000,4/3/21,21200,A
USGS,1358000,4/4/21,18600,A
USGS,1358000,4/5/21,16300,A
USGS,1358000,4/6/21,15400,A
USGS,1358000,4/7/21,14500,A
USGS,1358000,4/8/21,12800,A
USGS,1358000,4/9/21,11100,A
USGS,1358000,4/10/21,11300,A
USGS,1358000,4/11/21,11100,A
USGS,1358000,4/12/21,11200,A
USGS,1358000,4/13/21,11600,A
USGS,1358000,4/14/21,11200,A
USGS,1358000,4/15/21,12200,A
USGS,1358000,4/16/21,19400,A
USGS,1358000,4/17/21,22800,A
USGS,1358000,4/18/21,21500,A
USGS,1358000,4/19/21,18300,A
USGS,1358000,4/20/21,14400,A
USGS,1358000,4/21/21,15500,A
USGS,1358000,4/22/21,13100,A
USGS,1358000,4/23/21,12700,A
USGS,1358000,4/24/21,12000,A
USGS,1358000,4/25/21,12700,A
USGS,1358000,4/26/21,12000,A
USGS,1358000,4/27/21,9750,A
USGS,1358000,4/28/21,11000,A
USGS,1358000,4/29/21,12200,A
USGS,1358000,4/30/21,27200,A
USGS,1358000,5/1/21,34800,A
USGS,1358000,5/2/21,28300,A
USGS,1358000,5/3/21,24400,A
USGS,1358000,5/4/21,22300,A
USGS,1358000,5/5/21,28300,A
USGS,1358000,5/6/21,40300,A
USGS,1358000,5/7/21,31500,A
USGS,1358000,5/8/21,22000,A
USGS,1358000,5/9/21,19400,A
USGS,1358000,5/10/21,19800,A
USGS,1358000,5/11/21,17100,A
USGS,1358000,5/12/21,11500,A
USGS,1358000,5/13/21,14100,A
USGS,1358000,5/14/21,10100,A
USGS,1358000,5/15/21,8830,A
USGS,1358000,5/16/21,11600,A
USGS,1358000,5/17/21,8840,A
USGS,1358000,5/18/21,7550,A
USGS,1358000,5/19/21,9570,A
USGS,1358000,5/20/21,8450,A
USGS,1358000,5/21/21,7330,A
USGS,1358000,5/22/21,6740,A
USGS,1358000,5/23/21,6090,A
USGS,1358000,5/24/21,4780,A:e
USGS,1358000,5/25/21,3640,A:e
USGS,1358000,5/26/21,4190,A
USGS,1358000,5/27/21,5860,A
USGS,1358000,5/28/21,6310,A
USGS,1358000,5/29/21,9040,A
USGS,1358000,5/30/21,9770,A
USGS,1358000,5/31/21,9890,A
USGS,1358000,6/1/21,8630,A
USGS,1358000,6/2/21,7120,A
USGS,1358000,6/3/21,5540,A
USGS,1358000,6/4/21,11700,A
USGS,1358000,6/5/21,14700,A
USGS,1358000,6/6/21,11300,A
USGS,1358000,6/7/21,7570,A
USGS,1358000,6/8/21,5640,A
USGS,1358000,6/9/21,7830,A
USGS,1358000,6/10/21,9520,A
USGS,1358000,6/11/21,7180,A
USGS,1358000,6/12/21,6370,A
USGS,1358000,6/13/21,4350,A
USGS,1358000,6/14/21,6420,A
USGS,1358000,6/15/21,12400,A
USGS,1358000,6/16/21,11900,A
USGS,1358000,6/17/21,9810,A
USGS,1358000,6/18/21,5790,A
USGS,1358000,6/19/21,5370,A
USGS,1358000,6/20/21,5590,A
USGS,1358000,6/21/21,3930,A
USGS,1358000,6/22/21,9540,A
USGS,1358000,6/23/21,8440,A
USGS,1358000,6/24/21,7670,A
USGS,1358000,6/25/21,5580,A:e
USGS,1358000,6/26/21,4590,A
USGS,1358000,6/27/21,4030,A:e
USGS,1358000,6/28/21,4180,A
USGS,1358000,6/29/21,4760,A
USGS,1358000,6/30/21,4930,A
USGS,1358000,7/1/21,6850,A
USGS,1358000,7/2/21,8420,A
USGS,1358000,7/3/21,13600,A
USGS,1358000,7/4/21,12000,A
USGS,1358000,7/5/21,10100,A
USGS,1358000,7/6/21,7530,A
USGS,1358000,7/7/21,8780,A
USGS,1358000,7/8/21,13600,A
USGS,1358000,7/9/21,18300,A
USGS,1358000,7/10/21,28200,A
USGS,1358000,7/11/21,28000,A
USGS,1358000,7/12/21,37800,A
USGS,1358000,7/13/21,45100,A
USGS,1358000,7/14/21,31800,A
USGS,1358000,7/15/21,32700,A
USGS,1358000,7/16/21,24200,A
USGS,1358000,7/17/21,21600,A
USGS,1358000,7/18/21,22700,A
USGS,1358000,7/19/21,51000,A
USGS,1358000,7/20/21,44900,A
USGS,1358000,7/21/21,39500,A
USGS,1358000,7/22/21,35100,A
USGS,1358000,7/23/21,27800,A
USGS,1358000,7/24/21,19600,A
USGS,1358000,7/25/21,19100,A
USGS,1358000,7/26/21,21400,A
USGS,1358000,7/27/21,19500,A
USGS,1358000,7/28/21,17700,A
USGS,1358000,7/29/21,16500,A
USGS,1358000,7/30/21,32500,A
USGS,1358000,7/31/21,33000,A
USGS,1358000,8/1/21,21000,A
USGS,1358000,8/2/21,21400,A
USGS,1358000,8/3/21,21600,A
USGS,1358000,8/4/21,18700,A
USGS,1358000,8/5/21,14500,A
USGS,1358000,8/6/21,13500,A
USGS,1358000,8/7/21,14000,A
USGS,1358000,8/8/21,13100,A
USGS,1358000,8/9/21,13200,A
USGS,1358000,8/10/21,12400,A
USGS,1358000,8/11/21,11800,A
USGS,1358000,8/12/21,11600,A
USGS,1358000,8/13/21,11900,A
USGS,1358000,8/14/21,11900,A
USGS,1358000,8/15/21,12500,A
USGS,1358000,8/16/21,11200,A
USGS,1358000,8/17/21,9600,A
USGS,1358000,8/18/21,10700,A
USGS,1358000,8/19/21,24800,A
USGS,1358000,8/20/21,46500,A
USGS,1358000,8/21/21,42500,A
USGS,1358000,8/22/21,38700,A
USGS,1358000,8/23/21,31200,A
USGS,1358000,8/24/21,35400,A
USGS,1358000,8/25/21,25200,A
USGS,1358000,8/26/21,16700,A
USGS,1358000,8/27/21,12800,A
USGS,1358000,8/28/21,15500,A
USGS,1358000,8/29/21,16300,A
USGS,1358000,8/30/21,16400,A
USGS,1358000,8/31/21,17000,A
USGS,1358000,9/1/21,15000,A
USGS,1358000,9/2/21,15800,A
USGS,1358000,9/3/21,13600,A
USGS,1358000,9/4/21,14000,A
USGS,1358000,9/5/21,12500,A
USGS,1358000,9/6/21,11800,A
USGS,1358000,9/7/21,11300,A
USGS,1358000,9/8/21,9770,A
USGS,1358000,9/9/21,14900,A
USGS,1358000,9/10/21,15700,A
USGS,1358000,9/11/21,12800,A
USGS,1358000,9/12/21,9730,A
USGS,1358000,9/13/21,13000,A
USGS,1358000,9/14/21,12900,A
USGS,1358000,9/15/21,12000,A
USGS,1358000,9/16/21,23400,A
USGS,1358000,9/17/21,14000,A
USGS,1358000,9/18/21,10500,A
USGS,1358000,9/19/21,11700,A
USGS,1358000,9/20/21,11400,A
USGS,1358000,9/21/21,9130,A
USGS,1358000,9/22/21,8150,A
USGS,1358000,9/23/21,6540,A
USGS,1358000,9/24/21,26900,A
USGS,1358000,9/25/21,31100,A
USGS,1358000,9/26/21,25100,A
USGS,1358000,9/27/21,15700,A
USGS,1358000,9/28/21,15100,A
USGS,1358000,9/29/21,15900,A
USGS,1358000,9/30/21,15300,A
USGS,1358000,10/1/21,14300,A
USGS,1358000,10/2/21,11900,A
USGS,1358000,10/3/21,12400,A
USGS,1358000,10/4/21,16300,A
USGS,1358000,10/5/21,33700,A
USGS,1358000,10/6/21,33700,A
USGS,1358000,10/7/21,25400,A
USGS,1358000,10/8/21,19900,A
USGS,1358000,10/9/21,18300,A
USGS,1358000,10/10/21,17900,A
USGS,1358000,10/11/21,18200,A
USGS,1358000,10/12/21,14400,A
USGS,1358000,10/13/21,13000,A
USGS,1358000,10/14/21,10700,A
USGS,1358000,10/15/21,11800,A
USGS,1358000,10/16/21,16500,A
USGS,1358000,10/17/21,36800,A
USGS,1358000,10/18/21,29600,A
USGS,1358000,10/19/21,23600,A
USGS,1358000,10/20/21,17100,A:e
USGS,1358000,10/21/21,15900,A:e
USGS,1358000,10/22/21,18800,A:e
USGS,1358000,10/23/21,22500,A
USGS,1358000,10/24/21,19800,A
USGS,1358000,10/25/21,21500,A
USGS,1358000,10/26/21,37800,A
USGS,1358000,10/27/21,74800,A
USGS,1358000,10/28/21,58000,A
USGS,1358000,10/29/21,38800,A
USGS,1358000,10/30/21,31000,A
USGS,1358000,10/31/21,33600,A
USGS,1358000,11/1/21,34900,A
USGS,1358000,11/2/21,27700,A
USGS,1358000,11/3/21,24100,A
USGS,1358000,11/4/21,23300,A
USGS,1358000,11/5/21,21600,A
USGS,1358000,11/6/21,20700,A
USGS,1358000,11/7/21,18900,A
USGS,1358000,11/8/21,19300,A
USGS,1358000,11/9/21,19200,A
USGS,1358000,11/10/21,18300,A
USGS,1358000,11/11/21,18400,A
USGS,1358000,11/12/21,19000,A
USGS,1358000,11/13/21,30900,A
USGS,1358000,11/14/21,37600,A
USGS,1358000,11/15/21,30800,A
USGS,1358000,11/16/21,27400,A
USGS,1358000,11/17/21,23700,A
USGS,1358000,11/18/21,20600,A
USGS,1358000,11/19/21,21700,A
USGS,1358000,11/20/21,22500,A
USGS,1358000,11/21/21,19700,A
USGS,1358000,11/22/21,19900,A
USGS,1358000,11/23/21,20200,A
USGS,1358000,11/24/21,20000,A
USGS,1358000,11/25/21,19600,A
USGS,1358000,11/26/21,18600,A
USGS,1358000,11/27/21,18500,A
USGS,1358000,11/28/21,19200,A
USGS,1358000,11/29/21,14700,A
USGS,1358000,11/30/21,13300,A
USGS,1358000,12/1/21,13100,A
USGS,1358000,12/2/21,16600,A
USGS,1358000,12/3/21,21100,A
USGS,1358000,12/4/21,20700,A
USGS,1358000,12/5/21,19700,A
USGS,1358000,12/6/21,16800,A
USGS,1358000,12/7/21,21300,A
USGS,1358000,12/8/21,24500,A
USGS,1358000,12/9/21,21900,A
USGS,1358000,12/10/21,18500,A
USGS,1358000,12/11/21,18800,A
USGS,1358000,12/12/21,30700,A
USGS,1358000,12/13/21,28700,A
USGS,1358000,12/14/21,26000,A
USGS,1358000,12/15/21,21000,A
USGS,1358000,12/16/21,18400,A
USGS,1358000,12/17/21,24300,A
USGS,1358000,12/18/21,22200,A
USGS,1358000,12/19/21,21900,A
USGS,1358000,12/20/21,21100,A
USGS,1358000,12/21/21,18200,A
USGS,1358000,12/22/21,18300,A
USGS,1358000,12/23/21,18100,A
USGS,1358000,12/24/21,17700,A
USGS,1358000,12/25/21,17500,A
USGS,1358000,12/26/21,19900,A
USGS,1358000,12/27/21,21700,A
USGS,1358000,12/28/21,19000,A
USGS,1358000,12/29/21,19100,A
USGS,1358000,12/30/21,18500,A
USGS,1358000,12/31/21,18900,A
USGS,1358000,1/1/22,19700,A
USGS,1358000,1/2/22,19300,A
USGS,1358000,1/3/22,21500,A
USGS,1358000,1/4/22,17600,A
USGS,1358000,1/5/22,15500,A
USGS,1358000,1/6/22,16300,A
USGS,1358000,1/7/22,16700,A
USGS,1358000,1/8/22,14500,A
USGS,1358000,1/9/22,11700,A:e
USGS,1358000,1/10/22,11500,A:e
USGS,1358000,1/11/22,11200,A:e
USGS,1358000,1/12/22,10200,A:e
USGS,1358000,1/13/22,10800,A
USGS,1358000,1/14/22,12000,A:e
USGS,1358000,1/15/22,10900,A:e
USGS,1358000,1/16/22,10600,A
USGS,1358000,1/17/22,11600,A
USGS,1358000,1/18/22,11300,A
USGS,1358000,1/19/22,11300,A
USGS,1358000,1/20/22,14000,A
USGS,1358000,1/21/22,11200,A:e
USGS,1358000,1/22/22,10700,A:e
USGS,1358000,1/23/22,9950,A:e
USGS,1358000,1/24/22,9410,A
USGS,1358000,1/25/22,10400,A
USGS,1358000,1/26/22,10100,A
USGS,1358000,1/27/22,10400,A
USGS,1358000,1/28/22,10400,A
USGS,1358000,1/29/22,10900,A
USGS,1358000,1/30/22,9920,A
USGS,1358000,1/31/22,9760,A
USGS,1358000,2/1/22,10300,A
USGS,1358000,2/2/22,9310,A
USGS,1358000,2/3/22,8680,A
USGS,1358000,2/4/22,9260,A
USGS,1358000,2/5/22,9980,A
USGS,1358000,2/6/22,8700,A
USGS,1358000,2/7/22,8880,A
USGS,1358000,2/8/22,8730,A
USGS,1358000,2/9/22,8200,A
USGS,1358000,2/10/22,8880,A
USGS,1358000,2/11/22,8300,A
USGS,1358000,2/12/22,9210,A
USGS,1358000,2/13/22,8860,A
USGS,1358000,2/14/22,8860,A
USGS,1358000,2/15/22,7520,A
USGS,1358000,2/16/22,6990,A
USGS,1358000,2/17/22,7340,A
USGS,1358000,2/18/22,28200,A
USGS,1358000,2/19/22,39000,A
USGS,1358000,2/20/22,21600,A
USGS,1358000,2/21/22,20200,A
USGS,1358000,2/22/22,19600,A
USGS,1358000,2/23/22,39000,A
USGS,1358000,2/24/22,50700,A
USGS,1358000,2/25/22,36400,A
USGS,1358000,2/26/22,25700,A
USGS,1358000,2/27/22,22400,A
USGS,1358000,2/28/22,19900,A
USGS,1358000,3/1/22,17400,A
USGS,1358000,3/2/22,18700,A
USGS,1358000,3/3/22,17200,A
USGS,1358000,3/4/22,16600,A
USGS,1358000,3/5/22,15100,A
USGS,1358000,3/6/22,13300,A
USGS,1358000,3/7/22,33400,A
USGS,1358000,3/8/22,58200,A
USGS,1358000,3/9/22,43500,A
USGS,1358000,3/10/22,30700,A
USGS,1358000,3/11/22,26900,A
USGS,1358000,3/12/22,24400,A
USGS,1358000,3/13/22,20500,A
USGS,1358000,3/14/22,17500,A
USGS,1358000,3/15/22,21100,A
USGS,1358000,3/16/22,28100,A
USGS,1358000,3/17/22,30200,A
USGS,1358000,3/18/22,32100,A
USGS,1358000,3/19/22,34100,A
USGS,1358000,3/20/22,57900,A
USGS,1358000,3/21/22,54700,A
USGS,1358000,3/22/22,41600,A
USGS,1358000,3/23/22,32300,A
USGS,1358000,3/24/22,28300,A
USGS,1358000,3/25/22,32800,A
USGS,1358000,3/26/22,33200,A
USGS,1358000,3/27/22,29600,A
USGS,1358000,3/28/22,24000,A
USGS,1358000,3/29/22,21200,A
USGS,1358000,3/30/22,19700,A
USGS,1358000,3/31/22,17700,A
USGS,1358000,4/1/22,28600,A
USGS,1358000,4/2/22,32600,A
